-0.05450809	-0.06810204	0.026653044	0.02638722	-0.05614741	0.10078596	0.00365817	-0.10339249	-0.02609721	0.00071020215	0.06250739	0.022515513	-0.0010627337	0.0126320105	0.029901195	-0.10776496
-0.0513959	-0.14721222	-0.053376105	-0.02852649	-0.04157575	0.10714561	0.0011285563	-0.1191745	-0.015732132	-0.043417115	0.08586526	0.049520563	0.061931618	0.011719409	0.079695694	-0.1024376
0.05922238	-0.08515687	-0.06353517	-0.0552791	-0.07697193	0.008540685	0.0090440735	-0.068740696	-0.03607899	-0.004973554	0.017500268	-0.018688206	0.08699191	-0.021858932	0.1175546	-0.0790445
-0.002569159	-0.08276319	-0.025835516	0.047516797	-0.09765571	0.10439811	-0.02607909	-0.07812521	-0.069593444	-0.020730913	0.051026177	0.014654675	0.027375393	-0.014785247	0.10243152	-0.08696077
9.648542e-05	-0.12061163	-0.0071822754	-0.033531096	-0.039801817	0.031695254	0.016725244	-0.01284931	0.040525142	0.027426045	0.08304879	-0.025282415	0.06689963	-0.019010508	0.13262478	-0.11911639
0.022501448	-0.20619212	0.06433888	-0.010911667	-0.028901013	0.0983904	-0.0005460366	-0.07560634	-0.056165855	0.076281376	0.04417718	0.02602351	0.030327253	-0.010123817	0.0684212	0.00295671
0.0053992495	-0.12476271	-0.07075442	0.047552023	-0.013820761	0.050662946	0.08587982	-0.090465166	-0.06461117	0.03406624	0.08759258	0.020020094	0.0856074	0.057776283	0.14496431	-0.09139061
-0.05974408	-0.13254774	-0.02138129	-0.0115399305	-0.02947038	0.11804838	-0.00454351	-0.07034904	-0.089989245	-0.031889968	-0.013876324	-0.021427613	0.014977711	0.052314468	0.05860167	-0.0683741
-0.025223766	-0.096175835	0.035914518	-0.021249214	-0.054675404	0.03653168	-0.01804057	-0.028926622	-0.08233771	-0.08593508	0.062047616	0.010572961	0.054041285	-0.03891431	0.037471976	-0.03310952
0.015366735	-0.08243673	-0.021702798	-0.08293066	-0.067343906	0.01439666	0.019450014	-0.11382709	-0.074544616	-0.040805686	0.089398205	-0.023258405	0.060824737	0.034844138	0.062474284	-0.07391327
0.014142082	-0.101421	-0.025386725	0.01569086	-0.09743129	0.0602691	0.039115116	-0.09282504	-0.046396624	-0.030290784	0.037952017	0.050759386	-0.013857149	0.00092850416	0.047638018	-0.080799
-0.02884017	-0.10750081	0.0051111034	0.019189473	-0.09001521	0.17070834	-0.01100099	-0.027745381	-0.13221918	-0.06387376	0.11661191	0.026091611	0.0102788145	0.00058541883	0.09664034	-0.081105314
0.011504377	-0.04202511	0.047200933	-0.015596013	-0.06776377	0.037328236	-0.005562472	-0.050157405	-0.09053305	0.050555892	-0.007352345	0.015019505	0.012017444	-0.0015167327	0.10925373	0.0019695899
-0.0074440357	-0.10360542	0.074247874	-0.02949388	0.008886986	0.059580714	0.06410328	-0.04889282	-0.042017177	-0.073344044	0.090977594	-0.009258034	-0.104572825	0.09261637	0.084512584	-0.17459363
-0.0254636	-0.003371438	-0.0673324	0.03226107	-0.08067265	0.029144071	-0.110998854	-0.023052657	-0.06960392	-0.045201406	-0.013110001	-0.031579036	0.09091162	-0.07228718	0.116826944	-0.056298982
-0.037580047	-0.09775223	-0.03191312	-0.028172163	-0.013901571	0.027022451	0.028377445	0.009054337	-0.056262385	-0.10392318	0.057637572	0.056430828	0.054890595	0.028086768	0.11267593	-0.09662667
-0.021120999	-0.109671645	0.027366394	0.07344486	-0.034831963	0.08062329	0.039282445	-0.13971329	-0.11175425	0.028780056	-0.13348252	0.067054056	0.09346742	0.08615488	0.059164423	-0.046535272
