-0.24209537	-0.27402037	0.38028562	-0.258765	-0.1772032	0.3869583	0.071871564	-0.16161801	0.03423494	-0.051466953	0.118546106	0.24618475	-0.09135175	-0.1973683	0.24224506	-0.40279162
-0.40277258	0.09760328	0.065048985	-0.429768	-0.28586122	-0.096123196	0.54703873	-0.30693322	-0.12493891	-0.093434066	-0.43887222	0.4012308	-0.5584453	-0.28984857	0.4692601	-0.6607024
-0.23681408	-0.29043335	0.10127246	-0.33732304	0.07162016	0.37321022	-0.30376294	-0.34816968	-0.11065121	0.06523457	0.22193916	-0.0071425606	0.1308382	0.0204053	-0.21366362	-0.36188284
-0.011921495	-0.2696918	0.22411989	-0.084207684	0.105239004	0.476388	-0.14970382	-0.06253613	-0.07886142	0.050509255	0.3579065	-0.021673087	0.12793966	0.035187192	0.13279736	-0.29501498
0.14870763	-0.23595043	0.3851557	-0.057089187	-0.18638	0.33968294	0.055978697	0.09382694	0.12672262	-0.2607966	0.36079767	0.21132414	0.061548743	-0.23053505	-0.0650766	-0.02155986
-0.34735194	-0.4859973	-0.25730738	-0.22439802	0.5198931	0.39169195	-0.55499315	-0.6252165	-0.2873446	0.53473496	0.32880622	-0.41565838	0.76778996	0.47676134	-0.7354133	-0.27417377
-0.32813612	-0.07503641	0.17709863	-0.18509443	-0.22438654	0.14990474	0.3639705	-0.1174684	-0.027164858	-0.021934133	-0.09729143	0.28001332	-0.28209865	-0.1033104	0.41337433	-0.4435974
-0.26707518	-0.2558006	0.29016528	-0.15580069	-0.17715085	0.042332586	0.14421122	-0.20964447	0.1470561	-0.043028433	-0.046142362	0.30289903	0.010799482	-0.16927238	0.023368228	-0.14647888
0.16541937	-0.52068263	0.27001035	0.13861842	0.20295726	0.32413733	-0.5232732	-0.11770729	0.19627911	-0.04802644	0.6825741	-0.0060910266	0.74389577	0.18629235	-0.9733642	0.41096428
-0.3434198	-0.24639344	-0.022881148	-0.19397229	0.21595925	0.10469256	-0.1351246	-0.45183098	-0.07263438	0.23573934	-0.07545568	-0.057449628	0.15806182	0.17535925	0.07467518	-0.37853545
-0.58821577	-0.54533803	0.048225522	0.13065103	-0.031771217	-0.2947405	0.7032648	-0.3391587	0.43000337	0.4174483	-0.4539141	0.1777869	-0.033509795	0.26478428	0.49293876	-0.3232637
-0.3323628	-0.54309607	0.49771315	-0.040995263	-0.3914909	-0.32524002	0.39751017	0.077459745	0.5960467	-0.244163	-0.110187046	0.55632395	0.2925423	-0.36685985	-0.3549989	0.23313697
0.45420834	-0.22553283	0.5058309	0.24380879	-0.26770893	0.5541119	-0.10012988	0.33280978	0.2912893	-0.445641	0.7309182	0.25001895	0.2945332	-0.26009214	-0.38839787	0.36369067
-0.11216083	0.23683783	0.14358205	-0.4055931	-0.19041277	0.26630098	0.25017127	-0.07150997	-0.25665873	-0.18674116	-0.13860458	0.2555324	-0.48095843	-0.334383	0.35646936	-0.62044364
0.32369268	0.5343665	0.07356896	-0.50752026	-0.29989153	0.291878	0.18180297	0.24528947	-0.37138632	-0.40014094	0.2121036	0.2452338	-0.5758559	-0.4346362	0.24935733	-0.53886455
-0.117895134	0.1449131	0.14201134	-0.5176453	-0.34272844	-0.15343815	0.49907738	-0.005755825	0.12697157	-0.31407937	-0.33860704	0.46883455	-0.4610547	-0.39756593	0.15560354	-0.4762743
0.27770153	0.28148687	0.25405216	-0.5431957	-0.3920991	0.15604404	0.18670605	0.24850576	-0.047159765	-0.5033658	0.033289142	0.4309815	-0.42104256	-0.61473906	-0.0918558	-0.2522635
0.15286903	0.3511057	-0.053466503	-0.41005906	-0.035840917	0.46343184	-0.12812343	0.01450917	-0.45133492	-0.1179346	0.21447639	-0.028480599	-0.34044647	-0.13924251	0.35131684	-0.6137277
-0.22815493	0.13985865	-0.74348414	-0.39353338	0.85562986	0.6740214	-0.602626	-0.8580306	-0.7565839	0.7569633	0.49543563	-0.7246651	0.30593455	0.8371634	0.4619104	-0.80961245
0.12693784	-0.427577	0.41331375	0.5644445	-0.18007348	0.49405637	0.27888882	0.2585494	0.41599298	-0.049280178	0.56770647	0.16400777	0.12976545	0.015519195	0.314487	0.17585008
-0.19560736	-0.45573035	0.2854947	0.43852296	0.009300538	0.35152704	0.25733393	-0.016990034	0.30395702	0.12414433	0.3092528	0.07853676	0.1817447	0.1269663	0.440533	0.044605907
-0.26770744	-0.16856046	-0.2050408	-0.53169215	0.22174807	-0.20174794	-0.43757594	-0.5192659	-0.19615589	0.077944614	-0.20741907	0.051812194	0.3200605	-0.0041814526	-0.7840662	-0.22039978
-0.34801772	-0.024313401	0.18853174	-0.40508944	-0.52132905	-0.39259613	0.4235098	-0.25755718	0.22204359	-0.3158746	-0.46144748	0.6612555	-0.18339983	-0.41716406	-0.3501576	-0.24052562
-0.60459924	-0.114147685	-0.42289418	-0.44871596	0.31998888	-0.23394254	-0.05205187	-0.7238966	-0.3075966	0.38043687	-0.5549189	-0.15108477	-0.16357097	0.16211887	0.14655222	-0.65391076
-0.12811513	0.04937437	-0.2754235	-0.4708909	0.19099438	0.15965635	-0.24461734	-0.42421973	-0.3241167	0.14177728	-0.05426662	-0.16105694	-0.14483927	0.023605486	-0.03596027	-0.5530979
-0.13450961	-0.5512719	0.464387	0.25219646	-0.20213163	0.00829849	0.019944195	0.0064167245	0.449644	-0.04622426	0.27324694	0.30015275	0.5580511	-0.092330895	-0.50051	0.3649797
0.35563943	-0.110711515	0.35051233	0.0062032244	-0.15832989	0.48554567	-0.11584179	0.13481492	0.101998046	-0.24311839	0.5863504	0.15883456	0.10855022	-0.16749847	-0.1666755	0.081272565
-0.95563227	0.23510669	-0.36512658	-0.8622375	-0.6574344	-0.9864588	0.536863	-0.77273244	0.2924227	-0.6139898	-1.0307868	1.0287514	-0.5228325	-0.9642939	-1.0854216	-0.59829247
-0.2526076	-0.08884355	0.056813885	-0.12461794	-0.05787575	0.034630094	0.250606	-0.1689273	-0.0026890372	0.028907983	-0.07385277	0.10046887	-0.31677696	-0.0055005862	0.30492377	-0.24069408
-0.17199746	0.053394817	-0.06909816	-0.27774617	0.06659544	0.17167431	-0.014936985	-0.18936391	-0.24768166	0.05530539	-0.04806838	0.06534673	-0.24455206	-0.054332178	0.27226743	-0.4708806
0.34819177	-0.36150822	0.520203	0.16501565	-0.29070443	0.2725076	0.095379554	0.30682874	0.3442007	-0.43305513	0.5050485	0.36863482	0.24382026	-0.36850575	-0.3919478	0.40134752
-0.8035645	-0.28682262	0.14151087	-0.5315709	-0.7094735	-0.88912195	0.67668766	-0.422915	0.5536778	-0.50197613	-0.8299861	0.86548084	0.027223023	-0.65152884	-0.99577266	0.08360888
0.44076097	-0.2543964	0.7824076	0.70845747	-0.42002916	0.5824771	0.6735245	0.62779903	0.7954042	-0.2689478	0.948679	0.46323317	0.10529753	-0.16231778	0.019845119	0.6541676
